Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Year_norm
Skoda,Fabia,2012.0,Combi,160000.0,1199.0,Diesel,0,5500.0,0.7804878048780488
Mitsubishi,Other,2002.0,Hatchback,200000.0,1600.0,Petrol,0,2300.0,0.5365853658536586
KIA,Other,2002.0,Minivan,187000.0,1800.0,Metan/Propan,0,3100.0,0.5365853658536586
Other,Other,2005.0,Minivan,210.0,2500.0,Diesel,0,2100.0,0.6097560975609756
Mercedes,E Class,2001.0,Sedan,297600.0,3200.0,Diesel,1,2300.0,0.5121951219512195
Dacia,Sandero,2014.0,Hatchback,116000.0,1200.0,Petrol,0,4200.0,0.8292682926829268
Dacia,Sandero,2010.0,Hatchback,173000.0,1500.0,Diesel,0,4200.0,0.7317073170731707
Volkswagen,Passat,1995.0,Sedan,444444.0,1900.0,Diesel,0,2500.0,0.36585365853658536
Mercedes,M Class,2008.0,SUV,206000.0,2896.0,Diesel,1,13899.0,0.6829268292682927
Other,Other,2007.0,Sedan,325484.0,2400.0,Metan/Propan,0,1699.0,0.6585365853658537
Dacia,Duster,2011.0,SUV,205000.0,1500.0,Diesel,0,6300.0,0.7560975609756098
Mercedes,C Class,1994.0,Sedan,265000.0,1800.0,Metan/Propan,0,2200.0,0.34146341463414637
Toyota,Corolla,2004.0,Universal,100000.0,1400.0,Diesel,0,5500.0,0.5853658536585366
Mercedes,E Class,2003.0,Universal,320000.0,3222.0,Diesel,1,2100.0,0.5609756097560976
Renault,Scenic,2005.0,Sedan,210000.0,1500.0,Diesel,0,2800.0,0.6097560975609756
Mercedes,E Class,2003.0,Sedan,291444.0,2148.0,Diesel,1,4700.0,0.5609756097560976
Opel,Corsa,2004.0,Hatchback,220000.0,1000.0,Petrol,0,2650.0,0.5853658536585366
Renault,Megane,2012.0,Universal,290.0,1500.0,Diesel,0,4800.0,0.7804878048780488
Opel,Zafira,2004.0,Minivan,461025.0,1600.0,Metan/Propan,0,3350.0,0.5853658536585366
Toyota,Avensis,2007.0,Universal,255000.0,2200.0,Diesel,0,3650.0,0.6585365853658537
Vaz,Other,1985.0,Hatchback,40000.0,1300.0,Petrol,0,2200.0,0.12195121951219512
Opel,Zafira,2001.0,Minivan,210000.0,1800.0,Petrol,0,3999.0,0.5121951219512195
Volkswagen,Golf,2006.0,Hatchback,230000.0,1400.0,Petrol,0,4400.0,0.6341463414634146
Audi,Q5,2014.0,SUV,105000.0,2000.0,Petrol,1,19350.0,0.8292682926829268
Dacia,Logan Mcv,2017.0,Universal,89000.0,898.0,Petrol,0,6600.0,0.9024390243902439
Mercedes,Series (W124),1992.0,Sedan,280.0,3000.0,Diesel,1,2800.0,0.2926829268292683
BMW,5 Series,1995.0,Universal,274000.0,2000.0,Petrol,0,2000.0,0.36585365853658536
Renault,Scenic,2013.0,Universal,153000.0,1500.0,Diesel,0,7200.0,0.8048780487804879
Other,Other,2004.0,Coupe,235700.0,1900.0,Diesel,0,3500.0,0.5853658536585366
Toyota,Corolla,2006.0,Universal,270000.0,1400.0,Diesel,0,5800.0,0.6341463414634146
Dacia,Logan,2009.0,Sedan,480000.0,1390.0,Metan/Propan,0,2300.0,0.7073170731707317
Honda,Civic,1993.0,Sedan,360000.0,1500.0,Petrol,0,1400.0,0.3170731707317073
Volkswagen,Other,2011.0,Sedan,194000.0,2000.0,Petrol,1,9000.0,0.7560975609756098
Dacia,Other,2014.0,Universal,130000.0,1600.0,Metan/Propan,0,7200.0,0.8292682926829268
Mitsubishi,Other,2013.0,Hatchback,163000.0,1200.0,Petrol,0,4900.0,0.8048780487804879
Peugeot,Other,2012.0,Minivan,156000.0,1600.0,Diesel,0,4230.0,0.7804878048780488
Mazda,Other,2015.0,Crossover,92000.0,2200.0,Diesel,1,17000.0,0.8536585365853658
Mazda,Other,2007.0,Hatchback,216000.0,1600.0,Petrol,1,2000.0,0.6585365853658537
Volkswagen,Golf,2011.0,Hatchback,170000.0,2000.0,Petrol,1,10500.0,0.7560975609756098
Volkswagen,Altele,1989.0,Sedan,20000.0,1800.0,Metan/Propan,0,1300.0,0.21951219512195122
Suzuki,Other,1996.0,Hatchback,224095.0,1265.0,Petrol,0,1200.0,0.3902439024390244
Ford,Other,1998.0,Minivan,5.0,1800.0,Diesel,0,1200.0,0.43902439024390244
Mitsubishi,Other,1997.0,Hatchback,300000.0,1800.0,Petrol,0,2200.0,0.4146341463414634
Volkswagen,Caddy,2008.0,Universal,125555.0,1600.0,Metan/Propan,0,3200.0,0.6829268292682927
Peugeot,Other,2005.0,Hatchback,480000.0,1400.0,Diesel,0,2500.0,0.6097560975609756
Opel,Astra,1996.0,Hatchback,253000.0,1400.0,Metan/Propan,0,1050.0,0.3902439024390244
Dacia,Logan,2009.0,Universal,221000.0,1500.0,Diesel,0,3700.0,0.7073170731707317
Audi,A6,1996.0,Universal,230000.0,2000.0,Metan/Propan,0,3500.0,0.3902439024390244
Volkswagen,Golf,1998.0,Universal,115000.0,1900.0,Diesel,0,1950.0,0.43902439024390244
Mercedes,E Class,2000.0,Sedan,230000.0,2700.0,Diesel,1,1400.0,0.4878048780487805
Renault,Megane,2013.0,Universal,188000.0,1500.0,Diesel,0,6800.0,0.8048780487804879
Audi,A6,2007.0,Universal,340000.0,2000.0,Diesel,0,9000.0,0.6585365853658537
Renault,Other,1992.0,Hatchback,28000.0,1720.0,Petrol,0,8000.0,0.2926829268292683
Volkswagen,Golf,1994.0,Universal,95383.0,1800.0,Petrol,0,1000.0,0.34146341463414637
Lexus,Other,2012.0,Hatchback,180000.0,1800.0,Hybrid,1,10000.0,0.7804878048780488
Citroen,Other,2003.0,Hatchback,20000.0,1400.0,Diesel,0,1200.0,0.5609756097560976
Volkswagen,Golf,2009.0,Universal,220512.0,1400.0,Petrol,1,5550.0,0.7073170731707317
Seat,Other,2012.0,Universal,148228.0,1200.0,Diesel,0,4900.0,0.7804878048780488
Mercedes,C Class,2001.0,Universal,320000.0,2700.0,Diesel,0,2299.0,0.5121951219512195
Opel,Other,2010.0,Minivan,250000.0,1700.0,Diesel,0,4100.0,0.7317073170731707
Renault,Other,2008.0,Hatchback,187000.0,1500.0,Diesel,0,2500.0,0.6829268292682927
Land Rover,Other,2005.0,Crossover,180000.0,2000.0,Diesel,0,4000.0,0.6097560975609756
Chevrolet,Other,2015.0,Sedan,128000.0,1400.0,Petrol,0,3000.0,0.8536585365853658
Citroen,Other,2007.0,Minivan,180000.0,1400.0,Petrol,0,2200.0,0.6585365853658537
Renault,Megane,2013.0,Universal,217000.0,1500.0,Diesel,0,7999.0,0.8048780487804879
Mercedes,Vito,1998.0,Minivan,123456.0,2300.0,Diesel,0,3800.0,0.43902439024390244
Honda,Civic,2007.0,Sedan,230000.0,1300.0,Hybrid,1,5800.0,0.6585365853658537
Opel,Vectra,1991.0,Hatchback,1.0,1800.0,Metan/Propan,0,7000.0,0.2682926829268293
Dacia,Logan,2009.0,Minivan,260000.0,1600.0,Metan/Propan,0,5000.0,0.7073170731707317
Audi,A4,2011.0,Sedan,119000.0,3000.0,Petrol,1,15900.0,0.7560975609756098
Volkswagen,Passat,2008.0,Universal,210000.0,1400.0,Petrol,0,5850.0,0.6829268292682927
Volvo,Other,2006.0,Sedan,200000.0,2500.0,Metan/Propan,1,5500.0,0.6341463414634146
Honda,CR-V,2006.0,Crossover,245000.0,2000.0,Diesel,0,5000.0,0.6341463414634146
KIA,Other,2003.0,Universal,1.0,1343.0,Petrol,0,2350.0,0.5609756097560976
Volvo,Other,2007.0,Sedan,257000.0,2500.0,Metan/Propan,1,7500.0,0.6585365853658537
Opel,Other,2009.0,Sedan,160000.0,2000.0,Diesel,0,8000.0,0.7073170731707317
Mercedes,Other,2007.0,Minivan,228000.0,2900.0,Diesel,1,7000.0,0.6585365853658537
Chevrolet,Other,2012.0,Hatchback,150000.0,1400.0,Plug-in Hybrid,1,6850.0,0.7804878048780488
BMW,Other,2015.0,Sedan,20000.0,2000.0,Diesel,1,26000.0,0.8536585365853658
BMW,3 Series,2004.0,Sedan,244883.0,1800.0,Petrol,0,4000.0,0.5853658536585366
Other,Other,2003.0,Minivan,330000.0,2500.0,Diesel,0,4000.0,0.5609756097560976
BMW,5 Series,2006.0,Sedan,200000.0,3000.0,Diesel,1,13900.0,0.6341463414634146
Hyundai,Other,2018.0,Hatchback,73000.0,1000.0,Petrol,0,9000.0,0.926829268292683
Mercedes,Vito,1997.0,Microvan,220000.0,2300.0,Diesel,0,2700.0,0.4146341463414634
Audi,A6,1997.0,Sedan,350000.0,2500.0,Diesel,0,3000.0,0.4146341463414634
Land Rover,Other,2013.0,SUV,148000.0,4400.0,Diesel,1,45999.0,0.8048780487804879
Land Rover,Other,2014.0,SUV,110000.0,4400.0,Diesel,1,53999.0,0.8292682926829268
Skoda,Superb,2018.0,Hatchback,138000.0,2000.0,Diesel,1,25499.0,0.926829268292683
Volkswagen,Golf,2017.0,Universal,101000.0,1800.0,Petrol,1,12999.0,0.9024390243902439
Volkswagen,Other,2012.0,SUV,207000.0,3000.0,Diesel,1,24999.0,0.7804878048780488
Porsche,Cayenne,2011.0,SUV,245000.0,3000.0,Hybrid,1,21499.0,0.7560975609756098
BMW,5 Series,2015.0,Universal,159000.0,2000.0,Diesel,1,15999.0,0.8536585365853658
Toyota,Avensis,2012.0,Sedan,155000.0,2200.0,Diesel,1,11999.0,0.7804878048780488
Hyundai,Santa FE,2013.0,SUV,121000.0,2000.0,Petrol,1,15999.0,0.8048780487804879
Porsche,Other,2016.0,Crossover,87000.0,2000.0,Petrol,1,36999.0,0.8780487804878049
Toyota,Other,2012.0,SUV,89000.0,4000.0,Petrol,1,29999.0,0.7804878048780488
Porsche,Cayenne,2011.0,Crossover,134000.0,3600.0,Petrol,1,31999.0,0.7560975609756098
Audi,Other,2016.0,SUV,61000.0,3000.0,Diesel,1,49999.0,0.8780487804878049
BMW,7 Series,2017.0,Sedan,57000.0,3000.0,Diesel,1,55999.0,0.9024390243902439
Nissan,Qashqai,2016.0,Crossover,163000.0,1500.0,Diesel,0,12399.0,0.8780487804878049
Lexus,Other,2015.0,Crossover,187000.0,2500.0,Hybrid,1,22499.0,0.8536585365853658
Audi,Other,2010.0,SUV,127000.0,3000.0,Diesel,1,24999.0,0.7317073170731707
BMW,5 Series,2017.0,Sedan,64000.0,2000.0,Diesel,1,35999.0,0.9024390243902439
Mercedes,E Class,2013.0,Sedan,146000.0,2000.0,Petrol,1,18499.0,0.8048780487804879
Other,Other,2015.0,Sedan,0.0,3000.0,Petrol,1,49999.0,0.8536585365853658
BMW,7 Series,2016.0,Sedan,118000.0,3000.0,Diesel,1,44999.0,0.8780487804878049
Porsche,Cayenne,2013.0,SUV,146000.0,3000.0,Diesel,1,34999.0,0.8048780487804879
Honda,Other,2010.0,Hatchback,131000.0,1300.0,Hybrid,1,6499.0,0.7317073170731707
Audi,A6,2011.0,Sedan,162000.0,3000.0,Petrol,1,17499.0,0.7560975609756098
Skoda,Superb,2011.0,Hatchback,76000.0,1800.0,Petrol,1,14999.0,0.7560975609756098
BMW,Other,2006.0,Cabriolet,160000.0,3000.0,Petrol,1,14999.0,0.6341463414634146
BMW,5 Series,2017.0,Sedan,108000.0,2000.0,Diesel,1,38999.0,0.9024390243902439
Skoda,Superb,2017.0,Sedan,138000.0,2000.0,Diesel,1,23999.0,0.9024390243902439
Mercedes,S Class,2016.0,Sedan,136000.0,4700.0,Petrol,1,54999.0,0.8780487804878049
BMW,7 Series,2016.0,Sedan,56000.0,2000.0,Plug-in Hybrid,1,40999.0,0.8780487804878049
Land Rover,Other,2016.0,SUV,143000.0,2200.0,Diesel,1,23999.0,0.8780487804878049
Mercedes,E Class,2013.0,Sedan,229000.0,2200.0,Diesel,1,17499.0,0.8048780487804879
Skoda,Superb,2016.0,Hatchback,102000.0,2000.0,Petrol,1,24999.0,0.8780487804878049
Lexus,Other,2015.0,SUV,29000.0,4600.0,Petrol,1,46999.0,0.8536585365853658
Volkswagen,Jetta,2019.0,Sedan,19000.0,1400.0,Petrol,1,18999.0,0.9512195121951219
Audi,Other,2012.0,SUV,171000.0,3000.0,Diesel,1,32999.0,0.7804878048780488
Hyundai,Tucson,2016.0,Crossover,40000.0,1600.0,Petrol,1,19999.0,0.8780487804878049
BMW,X3,2011.0,SUV,240000.0,2000.0,Diesel,1,15999.0,0.7560975609756098
Porsche,Cayenne,2013.0,SUV,135000.0,4800.0,Petrol,1,34999.0,0.8048780487804879
Mercedes,S Class,2012.0,Sedan,167000.0,2200.0,Diesel,1,21499.0,0.7804878048780488
Volkswagen,Other,2016.0,Pickup,74000.0,3000.0,Diesel,1,32999.0,0.8780487804878049
Mercedes,Other,2016.0,SUV,97000.0,2200.0,Diesel,1,34499.0,0.8780487804878049
Mercedes,Other,2018.0,SUV,45000.0,2200.0,Diesel,1,43999.0,0.926829268292683
Volkswagen,Other,2013.0,SUV,183000.0,4200.0,Diesel,1,30999.0,0.8048780487804879
Audi,Other,2016.0,Sedan,86000.0,3000.0,Diesel,1,52999.0,0.8780487804878049
Audi,Other,2016.0,SUV,93000.0,3000.0,Petrol,1,46999.0,0.8780487804878049
Lexus,Other,2014.0,Hatchback,88000.0,1800.0,Hybrid,1,12499.0,0.8292682926829268
Volvo,Other,2018.0,Sedan,32000.0,2000.0,Diesel,1,37999.0,0.926829268292683
Mercedes,E Class,2018.0,Sedan,116000.0,2000.0,Diesel,1,35999.0,0.926829268292683
Toyota,Rav 4,2014.0,SUV,48000.0,2000.0,Petrol,1,20499.0,0.8292682926829268
Mercedes,Other,2019.0,Coupe,87000.0,3000.0,Petrol,1,59999.0,0.9512195121951219
Mercedes,Other,2018.0,SUV,41000.0,3000.0,Petrol,1,52999.0,0.926829268292683
Porsche,Cayenne,2013.0,SUV,180500.0,3000.0,Diesel,1,32999.0,0.8048780487804879
BMW,5 Series,2017.0,Sedan,70000.0,2000.0,Diesel,1,33999.0,0.9024390243902439
Porsche,Cayenne,2014.0,SUV,165000.0,4200.0,Diesel,1,51999.0,0.8292682926829268
BMW,5 Series,2015.0,Minivan,155000.0,2000.0,Diesel,1,21999.0,0.8536585365853658
Mercedes,E Class,2017.0,Sedan,61000.0,2000.0,Diesel,1,36999.0,0.9024390243902439
Other,Other,2014.0,Pickup,151000.0,3000.0,Diesel,1,22999.0,0.8292682926829268
BMW,5 Series,2017.0,Sedan,70000.0,2000.0,Petrol,1,29999.0,0.9024390243902439
Skoda,Superb,2016.0,Sedan,161000.0,2000.0,Diesel,1,17999.0,0.8780487804878049
Mercedes,E Class,2014.0,Sedan,176000.0,2143.0,Hybrid,1,18999.0,0.8292682926829268
Toyota,Other,2016.0,Sedan,128000.0,2500.0,Hybrid,1,19999.0,0.8780487804878049
Audi,A6,2017.0,Sedan,93000.0,2000.0,Diesel,1,26999.0,0.9024390243902439
Porsche,Cayenne,2015.0,SUV,130000.0,4200.0,Diesel,1,52999.0,0.8536585365853658
Renault,Megane,2014.0,Universal,230000.0,1500.0,Diesel,0,6899.0,0.8292682926829268
Volvo,Other,2008.0,Cabriolet,180000.0,2400.0,Diesel,1,8999.0,0.6829268292682927
BMW,Other,2013.0,SUV,100000.0,3000.0,Diesel,1,32999.0,0.8048780487804879
Volkswagen,Passat,2002.0,Sedan,212400.0,1781.0,Petrol,1,3600.0,0.5365853658536586
Skoda,Other,2014.0,Crossover,63000.0,1200.0,Petrol,0,8900.0,0.8292682926829268
Lexus,Other,2008.0,SUV,174000.0,4700.0,Metan/Propan,1,21500.0,0.6829268292682927
Mercedes,E Class,2015.0,Sedan,261500.0,2500.0,Hybrid,1,18800.0,0.8536585365853658
Volkswagen,Other,2002.0,Sedan,241642.0,2000.0,Metan/Propan,0,2500.0,0.5365853658536586
Dacia,Duster,2019.0,Crossover,70000.0,1500.0,Diesel,0,13200.0,0.9512195121951219
Dacia,Duster,2015.0,Crossover,90000.0,1500.0,Diesel,0,8500.0,0.8536585365853658
Dacia,Duster,2015.0,Crossover,82000.0,1500.0,Diesel,0,8200.0,0.8536585365853658
BMW,X5,2007.0,SUV,195000.0,3000.0,Petrol,1,12700.0,0.6585365853658537
Volkswagen,Transporter,2014.0,Minivan,183000.0,2000.0,Diesel,0,10000.0,0.8292682926829268
Nissan,Other,2008.0,Universal,220000.0,2500.0,Diesel,0,8500.0,0.6829268292682927
Skoda,Fabia,2008.0,Hatchback,180000.0,1200.0,Petrol,0,2800.0,0.6829268292682927
Seat,Other,2012.0,Universal,175.0,1200.0,Diesel,0,4700.0,0.7804878048780488
BMW,X3,2012.0,SUV,144000.0,2000.0,Petrol,1,12200.0,0.7804878048780488
Lexus,Other,2010.0,SUV,97200.0,4598.0,Metan/Propan,1,35500.0,0.7317073170731707
BMW,3 Series,2008.0,Coupe,193000.0,3000.0,Diesel,1,14999.0,0.6829268292682927
Skoda,Superb,2007.0,Sedan,152000.0,1800.0,Petrol,0,5800.0,0.6585365853658537
Toyota,Auris,2014.0,Hatchback,145000.0,1400.0,Diesel,0,8800.0,0.8292682926829268
Mazda,Other,2002.0,Sedan,304000.0,1800.0,Petrol,0,2750.0,0.5365853658536586
Volkswagen,Polo,2002.0,Hatchback,174.0,1400.0,Diesel,0,3500.0,0.5365853658536586
KIA,Other,2012.0,Universal,210000.0,1400.0,Diesel,0,6599.0,0.7804878048780488
Mercedes,Other,2019.0,Universal,42000.0,1460.0,Diesel,1,24600.0,0.9512195121951219
Other,Other,2002.0,Universal,360099.0,2200.0,Diesel,0,3500.0,0.5365853658536586
Lexus,Other,2012.0,Sedan,167000.0,2500.0,Hybrid,1,15300.0,0.7804878048780488
Lexus,Other,2015.0,SUV,173000.0,2500.0,Hybrid,1,21600.0,0.8536585365853658
Vaz,Other,2000.0,Sedan,21875.0,1500.0,Petrol,0,20000.0,0.4878048780487805
Lexus,Other,2012.0,Hatchback,190000.0,1800.0,Petrol,1,11500.0,0.7804878048780488
Skoda,Octavia,2011.0,Sedan,236000.0,1400.0,Petrol,0,5500.0,0.7560975609756098
BMW,X5,2003.0,SUV,333.0,3000.0,Metan/Propan,0,9000.0,0.5609756097560976
BMW,5 Series,1994.0,Sedan,22222.0,2000.0,Petrol,0,1700.0,0.34146341463414637
Volkswagen,Other,2006.0,Minivan,300000.0,2000.0,Diesel,0,4150.0,0.6341463414634146
Audi,Other,1993.0,Universal,380000.0,2000.0,Metan/Propan,0,3300.0,0.3170731707317073
Toyota,Camry,2013.0,Sedan,123.0,2500.0,Hybrid,1,9500.0,0.8048780487804879
Renault,Kadjar,2017.0,SUV,149893.0,1500.0,Diesel,1,14500.0,0.9024390243902439
Lexus,Other,2015.0,Crossover,145000.0,2500.0,Hybrid,1,25500.0,0.8536585365853658
Mitsubishi,Other,1997.0,Sedan,215000.0,1997.0,Petrol,0,3000.0,0.4146341463414634
Other,Other,1997.0,Sedan,332300.0,1997.0,Metan/Propan,0,1900.0,0.4146341463414634
Volkswagen,Passat,2002.0,Sedan,338000.0,1800.0,Petrol,1,3100.0,0.5365853658536586
Other,Other,2004.0,Minivan,161000.0,2200.0,Diesel,0,4999.0,0.5853658536585366
Audi,A4,2007.0,Universal,320000.0,2000.0,Diesel,0,7000.0,0.6585365853658537
Mercedes,E Class,1995.0,Universal,335000.0,2500.0,Diesel,0,4300.0,0.36585365853658536
Other,Other,2008.0,Universal,130000.0,800.0,Petrol,0,2300.0,0.6829268292682927
Other,Altele,1989.0,SUV,300.0,2800.0,Diesel,0,4500.0,0.21951219512195122
Toyota,Other,2006.0,SUV,123486.0,3000.0,Diesel,1,10000.0,0.6341463414634146
BMW,5 Series,1999.0,Sedan,123456.0,2500.0,Diesel,0,2000.0,0.4634146341463415
Audi,Other,1993.0,Sedan,123456.0,1900.0,Diesel,0,1500.0,0.3170731707317073
Toyota,Camry,2003.0,Sedan,123456.0,2400.0,Petrol,0,2500.0,0.5609756097560976
Hyundai,Other,2002.0,Hatchback,280000.0,1600.0,Petrol,0,2700.0,0.5365853658536586
BMW,5 Series,2006.0,Sedan,170000.0,3500.0,Diesel,1,7000.0,0.6341463414634146
Hyundai,Other,2014.0,Minivan,170000.0,1400.0,Diesel,0,5400.0,0.8292682926829268
Vaz,Other,1999.0,Universal,50000.0,1300.0,Petrol,0,10000.0,0.4634146341463415
Lexus,Other,2014.0,SUV,136000.0,4500.0,Petrol,1,45000.0,0.8292682926829268
Peugeot,Other,2015.0,Crossover,70000.0,1600.0,Diesel,1,7950.0,0.8536585365853658
Ford,Fusion,2008.0,Sedan,200000.0,1400.0,Diesel,1,4250.0,0.6829268292682927
Seat,Other,2011.0,Universal,195000.0,1200.0,Diesel,0,4800.0,0.7560975609756098
Renault,Megane,2006.0,Universal,207000.0,1900.0,Diesel,0,1350.0,0.6341463414634146
KIA,Other,2012.0,SUV,235000.0,2200.0,Diesel,1,10200.0,0.7804878048780488
Volkswagen,Transporter,2010.0,Minivan,200.0,2000.0,Diesel,1,12000.0,0.7317073170731707
Mitsubishi,Outlander,2014.0,Crossover,225000.0,2000.0,Plug-in Hybrid,1,12900.0,0.8292682926829268
Vaz,Other,2006.0,Sedan,120000.0,1568.0,Petrol,0,1400.0,0.6341463414634146
Subaru,Other,2007.0,Universal,200.0,2000.0,Metan/Propan,1,7000.0,0.6585365853658537
Volkswagen,Other,2007.0,Minivan,200000.0,1390.0,Metan/Propan,0,5000.0,0.6585365853658537
Audi,Other,2013.0,Coupe,97000.0,2000.0,Petrol,1,16199.0,0.8048780487804879
Other,Other,2001.0,Crossover,300000.0,3500.0,Petrol,1,2700.0,0.5121951219512195
Opel,Astra,2005.0,Universal,2222.0,1800.0,Metan/Propan,0,4500.0,0.6097560975609756
Volkswagen,Passat,2013.0,Universal,152328.0,1400.0,Petrol,0,7850.0,0.8048780487804879
Opel,Vectra,2007.0,Sedan,220000.0,1800.0,Petrol,0,2700.0,0.6585365853658537
Honda,Other,2003.0,Hatchback,175000.0,1300.0,Petrol,0,1700.0,0.5609756097560976
Nissan,Other,2008.0,SUV,136000.0,2200.0,Petrol,0,4900.0,0.6829268292682927
Opel,Zafira,2004.0,Minivan,105000.0,1800.0,Petrol,1,2200.0,0.5853658536585366
Other,Other,2006.0,Sedan,156000.0,2400.0,Diesel,0,3300.0,0.6341463414634146
Suzuki,Other,2006.0,Hatchback,159000.0,1500.0,Petrol,0,2550.0,0.6341463414634146
Dacia,Duster,2014.0,Crossover,185516.0,1500.0,Diesel,0,7950.0,0.8292682926829268
KIA,Sportage,2014.0,Crossover,98000.0,2000.0,Diesel,1,9200.0,0.8292682926829268
Toyota,Other,2015.0,SUV,1.0,2700.0,Petrol,1,12000.0,0.8536585365853658
Volvo,Other,2010.0,Universal,156000.0,2400.0,Diesel,1,6700.0,0.7317073170731707
Hyundai,Other,2012.0,Hatchback,46000.0,1400.0,Diesel,0,4400.0,0.7804878048780488
Honda,Civic,1996.0,Sedan,198000.0,1500.0,Petrol,0,4000.0,0.3902439024390244
Toyota,Rav 4,2014.0,Crossover,45000.0,2000.0,Petrol,1,12500.0,0.8292682926829268
Lexus,Other,2007.0,Sedan,125000.0,3500.0,Petrol,1,7100.0,0.6585365853658537
Citroen,Other,2004.0,Hatchback,180000.0,1400.0,Petrol,0,1400.0,0.5853658536585366
Volkswagen,Other,2014.0,Sedan,125000.0,2000.0,Petrol,1,7200.0,0.8292682926829268
Mazda,Other,2004.0,Hatchback,1.0,1400.0,Petrol,0,1800.0,0.5853658536585366
Toyota,Other,2009.0,Hatchback,58000.0,1000.0,Petrol,0,2300.0,0.7073170731707317
BMW,3 Series,2012.0,Sedan,1.0,2000.0,Petrol,1,6800.0,0.7804878048780488
Skoda,Octavia,2011.0,Hatchback,132000.0,1200.0,Petrol,1,4300.0,0.7560975609756098
Mercedes,Other,2005.0,Minivan,145000.0,1700.0,Petrol,1,2200.0,0.6097560975609756
Lexus,Other,2002.0,Sedan,1.0,3000.0,Petrol,1,3100.0,0.5365853658536586
BMW,Other,2010.0,Hatchback,85000.0,1600.0,Petrol,1,4900.0,0.7317073170731707
Mitsubishi,Other,2007.0,Hatchback,1.0,1500.0,Petrol,0,1555.0,0.6585365853658537
Suzuki,Other,2008.0,Hatchback,130000.0,1400.0,Petrol,0,1555.0,0.6829268292682927
Honda,CR-V,2006.0,SUV,0.0,2000.0,Petrol,0,3600.0,0.6341463414634146
Lexus,Other,2016.0,Sedan,89000.0,2500.0,Hybrid,1,13500.0,0.8780487804878049
KIA,Other,2007.0,Hatchback,95000.0,1400.0,Petrol,0,2350.0,0.6585365853658537
Mercedes,Vito,2000.0,Minivan,310000.0,2200.0,Diesel,0,2950.0,0.4878048780487805
Nissan,Qashqai,2008.0,SUV,0.0,2000.0,Petrol,1,4500.0,0.6829268292682927
Subaru,Other,2006.0,SUV,189000.0,3000.0,Metan/Propan,1,5200.0,0.6341463414634146
Citroen,Other,2010.0,Sedan,87000.0,2000.0,Diesel,1,3550.0,0.7317073170731707
Volkswagen,Jetta,2006.0,Sedan,2.0,1600.0,Petrol,1,2900.0,0.6341463414634146
Land Rover,Other,2006.0,SUV,89000.0,4400.0,Metan/Propan,1,7200.0,0.6341463414634146
Renault,Megane,2008.0,Universal,138000.0,1500.0,Diesel,0,2200.0,0.6829268292682927
Toyota,Rav 4,2016.0,Crossover,68000.0,2200.0,Diesel,1,11500.0,0.8780487804878049
Skoda,Other,2015.0,Sedan,75000.0,1200.0,Petrol,0,4600.0,0.8536585365853658
Toyota,Auris,2010.0,Hatchback,99000.0,1400.0,Petrol,0,3900.0,0.7317073170731707
Subaru,Other,2009.0,Universal,125000.0,2000.0,Petrol,1,4200.0,0.7073170731707317
Fiat,Other,2006.0,Universal,156000.0,1900.0,Diesel,0,2700.0,0.6341463414634146
Skoda,Superb,2013.0,Sedan,145000.0,1400.0,Petrol,0,6700.0,0.8048780487804879
BMW,5 Series,2008.0,Sedan,223000.0,3000.0,Diesel,1,7300.0,0.6829268292682927
Hyundai,Other,2008.0,Hatchback,132500.0,1600.0,Petrol,0,2100.0,0.6829268292682927
Mazda,Other,2005.0,Minivan,89000.0,2000.0,Petrol,0,3100.0,0.6097560975609756
Toyota,Other,2007.0,Hatchback,98000.0,1400.0,Diesel,0,2600.0,0.6585365853658537
Suzuki,Other,2015.0,Crossover,25000.0,1600.0,Petrol,0,7200.0,0.8536585365853658
KIA,Other,2016.0,SUV,75000.0,2400.0,Petrol,1,10500.0,0.8780487804878049
Volkswagen,Other,2005.0,SUV,230000.0,2500.0,Diesel,1,7800.0,0.6097560975609756
Mitsubishi,Other,2002.0,SUV,190000.0,3494.0,Petrol,1,7000.0,0.5365853658536586
Hyundai,Other,2000.0,Minivan,273000.0,2500.0,Diesel,0,2500.0,0.4878048780487805
KIA,Other,2008.0,Universal,176.0,1600.0,Metan/Propan,1,5199.0,0.6829268292682927
Mercedes,Other,2016.0,Microvan,38000.0,2000.0,Petrol,1,16900.0,0.8780487804878049
Toyota,Other,1994.0,SUV,0.0,4200.0,Diesel,0,18000.0,0.34146341463414637
Opel,Astra,1995.0,Hatchback,1.0,1400.0,Petrol,0,1350.0,0.36585365853658536
Opel,Astra,2004.0,Universal,20341.0,1800.0,Petrol,1,3000.0,0.5853658536585366
Volkswagen,Passat,2004.0,Sedan,260.0,1800.0,Petrol,1,4200.0,0.5853658536585366
BMW,5 Series,1991.0,Sedan,1.0,2500.0,Petrol,0,3000.0,0.2682926829268293
Volkswagen,Golf,1990.0,Sedan,399818.0,1600.0,Diesel,0,1400.0,0.24390243902439024
Renault,Scenic,1999.0,Minivan,430000.0,1900.0,Diesel,0,2300.0,0.4634146341463415
Seat,Other,1997.0,Universal,243.0,1400.0,Petrol,0,1500.0,0.4146341463414634
Toyota,Auris,2007.0,Sedan,185000.0,1400.0,Diesel,0,5300.0,0.6585365853658537
